genres,id,vote_average,keywords
"[{'id': 35}, {'id': 18}, {'id': 10749}]",213845.0,<6.0>,"[{'id': 1599}, {'id': 168669}]"
[{'id': 18}],15382.0,<8.0>,"[{'id': 254}, {'id': 2673}]"
"[{'id': 27}, {'id': 878}, {'id': 53}]",31196.0,<6.0>,"[{'id': 2041}, {'id': 4005}, {'id': 9744}]"
"[{'id': 18}, {'id': 28}, {'id': 35}, {'id': 80}]",34769.0,<8.0>,"[{'id': 853}, {'id': 6262}, {'id': 9715}]"
"[{'id': 12}, {'id': 35}]",39830.0,<6.0>,[{'id': 10183}]
"[{'id': 28}, {'id': 18}, {'id': 35}]",132744.0,<6.0>,"[{'id': 8015}, {'id': 10540}, {'id': 18026}, {'id': 18035}]"
"[{'id': 28}, {'id': 18}]",161179.0,<6.0>,"[{'id': 4549}, {'id': 5331}, {'id': 9714}, {'id': 10235}, {'id': 13119}, {'id': 156186}, {'id': 169875}]"
"[{'id': 10752}, {'id': 18}, {'id': 36}, {'id': 53}]",35939.0,<6.0>,"[{'id': 2135}, {'id': 2393}, {'id': 5955}, {'id': 7542}]"
"[{'id': 28}, {'id': 80}]",23483.0,<8.0>,"[{'id': 853}, {'id': 1308}, {'id': 5451}, {'id': 9715}, {'id': 9826}, {'id': 10267}, {'id': 10391}, {'id': 13130}, {'id': 14819}, {'id': 158651}, {'id': 185434}, {'id': 186846}, {'id': 206298}, {'id': 234368}]"
"[{'id': 35}, {'id': 18}, {'id': 10749}]",4252.0,<8.0>,"[{'id': 7024}, {'id': 9844}]"
"[{'id': 80}, {'id': 18}, {'id': 53}]",16759.0,<8.0>,"[{'id': 9748}, {'id': 10183}]"
[{'id': 37}],43008.0,<6.0>,"[{'id': 13005}, {'id': 15009}, {'id': 33407}]"
"[{'id': 35}, {'id': 10749}]",184741.0,<8.0>,"[{'id': 2792}, {'id': 4344}, {'id': 164623}]"
"[{'id': 28}, {'id': 53}]",93519.0,<8.0>,[{'id': 10540}]
[{'id': 35}],35056.0,<6.0>,"[{'id': 248}, {'id': 417}, {'id': 444}, {'id': 996}, {'id': 1157}, {'id': 1419}, {'id': 1422}, {'id': 1749}, {'id': 1937}, {'id': 1946}, {'id': 2405}, {'id': 2587}, {'id': 6083}, {'id': 6593}, {'id': 7281}, {'id': 9727}, {'id': 9844}, {'id': 10261}, {'id': 10325}, {'id': 11734}, {'id': 179430}, {'id': 179431}]"
[{'id': 27}],47090.0,<6.0>,"[{'id': 616}, {'id': 157132}, {'id': 162863}]"
"[{'id': 16}, {'id': 35}, {'id': 10751}]",13417.0,<6.0>,"[{'id': 271}, {'id': 6054}, {'id': 9663}, {'id': 9963}]"
"[{'id': 27}, {'id': 18}, {'id': 36}, {'id': 53}]",39931.0,<6.0>,"[{'id': 570}, {'id': 13006}, {'id': 161264}, {'id': 181820}]"
"[{'id': 35}, {'id': 80}, {'id': 28}, {'id': 18}]",24429.0,<8.0>,"[{'id': 1680}, {'id': 10051}]"
"[{'id': 18}, {'id': 27}, {'id': 9648}, {'id': 53}]",36419.0,<6.0>,"[{'id': 2564}, {'id': 3030}, {'id': 3739}, {'id': 4958}, {'id': 12544}, {'id': 41375}, {'id': 41376}, {'id': 41377}, {'id': 41379}, {'id': 41380}, {'id': 187056}]"
"[{'id': 35}, {'id': 18}, {'id': 10749}]",22419.0,<8.0>,[{'id': 10183}]
"[{'id': 18}, {'id': 10749}, {'id': 36}]",43327.0,<8.0>,"[{'id': 7153}, {'id': 191303}]"
"[{'id': 37}, {'id': 35}]",76568.0,<6.0>,"[{'id': 3020}, {'id': 15225}]"
[{'id': 99}],40855.0,<2>,"[{'id': 740}, {'id': 4316}, {'id': 9766}, {'id': 158713}, {'id': 158718}]"
[{'id': 35}],35207.0,<4.0>,"[{'id': 9716}, {'id': 11691}]"
"[{'id': 80}, {'id': 18}]",42669.0,<6.0>,"[{'id': 155744}, {'id': 176016}, {'id': 210845}]"
"[{'id': 18}, {'id': 53}]",18273.0,<6.0>,[{'id': 10183}]
"[{'id': 28}, {'id': 27}]",37223.0,<6.0>,"[{'id': 1908}, {'id': 12377}, {'id': 41172}, {'id': 41645}]"
"[{'id': 35}, {'id': 10749}]",53522.0,<6.0>,"[{'id': 12396}, {'id': 223369}]"
"[{'id': 37}, {'id': 36}]",39459.0,<6.0>,"[{'id': 9503}, {'id': 9826}, {'id': 188907}, {'id': 209159}]"
"[{'id': 80}, {'id': 9648}, {'id': 53}]",35689.0,<6.0>,[{'id': 10183}]
[{'id': 27}],34784.0,<2>,"[{'id': 8087}, {'id': 11187}]"
"[{'id': 28}, {'id': 35}]",8980.0,<6.0>,"[{'id': 1436}, {'id': 3290}, {'id': 3637}, {'id': 4289}, {'id': 5120}, {'id': 6110}, {'id': 11931}]"
"[{'id': 10749}, {'id': 18}]",11801.0,<6.0>,"[{'id': 236}, {'id': 392}, {'id': 567}, {'id': 572}, {'id': 818}, {'id': 1326}, {'id': 2483}, {'id': 2679}, {'id': 8508}, {'id': 9673}, {'id': 10483}, {'id': 10818}, {'id': 13028}, {'id': 40895}, {'id': 155697}, {'id': 155881}, {'id': 202898}]"
"[{'id': 18}, {'id': 27}, {'id': 53}]",34583.0,<6.0>,"[{'id': 1930}, {'id': 2546}, {'id': 6270}, {'id': 8087}, {'id': 9748}, {'id': 10183}, {'id': 13006}]"
"[{'id': 9648}, {'id': 53}]",11761.0,<6.0>,[{'id': 222}]
"[{'id': 35}, {'id': 18}, {'id': 10749}]",22943.0,<8.0>,"[{'id': 9748}, {'id': 33626}, {'id': 154802}, {'id': 221240}]"
"[{'id': 18}, {'id': 10402}]",27586.0,<8.0>,"[{'id': 515}, {'id': 1228}, {'id': 2416}, {'id': 5274}, {'id': 6027}, {'id': 8126}, {'id': 10183}, {'id': 10712}, {'id': 10809}, {'id': 11666}, {'id': 11700}, {'id': 14600}, {'id': 15166}, {'id': 156777}, {'id': 156823}, {'id': 159944}, {'id': 164039}, {'id': 164044}, {'id': 164046}, {'id': 164057}, {'id': 164060}, {'id': 164061}, {'id': 180201}, {'id': 187056}]"
[{'id': 99}],15323.0,<8.0>,"[{'id': 2020}, {'id': 3675}, {'id': 6089}, {'id': 10395}]"
"[{'id': 18}, {'id': 53}]",1568.0,<8.0>,[{'id': 3921}]
[{'id': 18}],48688.0,<8.0>,"[{'id': 3437}, {'id': 4931}, {'id': 4932}, {'id': 9826}, {'id': 10183}, {'id': 171556}, {'id': 208048}, {'id': 227240}]"
[{'id': 18}],96010.0,<6.0>,[{'id': 209983}]
"[{'id': 27}, {'id': 878}]",27179.0,<8.0>,"[{'id': 839}, {'id': 1299}, {'id': 1612}, {'id': 4862}, {'id': 9831}, {'id': 9951}, {'id': 10539}, {'id': 12405}, {'id': 159287}, {'id': 191132}, {'id': 210614}]"
"[{'id': 27}, {'id': 53}]",11303.0,<4.0>,"[{'id': 1328}, {'id': 1994}, {'id': 3030}, {'id': 3205}, {'id': 4174}, {'id': 4413}, {'id': 5774}, {'id': 5878}, {'id': 7749}, {'id': 184989}]"
"[{'id': 18}, {'id': 35}]",36916.0,<8.0>,[{'id': 10280}]
[{'id': 27}],26178.0,<6.0>,"[{'id': 5276}, {'id': 5657}, {'id': 158130}, {'id': 193760}, {'id': 205624}, {'id': 223059}]"
"[{'id': 18}, {'id': 53}]",19587.0,<6.0>,[{'id': 10183}]
"[{'id': 80}, {'id': 28}, {'id': 53}]",20781.0,<6.0>,[{'id': 2708}]
"[{'id': 10749}, {'id': 18}, {'id': 36}]",31561.0,<8.0>,"[{'id': 6165}, {'id': 6715}, {'id': 10181}]"
"[{'id': 35}, {'id': 18}]",1912.0,<8.0>,"[{'id': 220}, {'id': 236}, {'id': 441}, {'id': 567}, {'id': 726}, {'id': 1335}, {'id': 1577}, {'id': 1797}, {'id': 1936}, {'id': 2069}, {'id': 2150}, {'id': 2417}, {'id': 2571}, {'id': 2954}, {'id': 3587}, {'id': 3600}, {'id': 4113}, {'id': 5638}, {'id': 6040}, {'id': 6054}, {'id': 9844}, {'id': 11612}]"
"[{'id': 878}, {'id': 14}, {'id': 12}]",35002.0,<6.0>,"[{'id': 10121}, {'id': 10506}, {'id': 12616}, {'id': 159955}, {'id': 160064}, {'id': 166958}, {'id': 178645}, {'id': 183414}, {'id': 192918}]"
"[{'id': 18}, {'id': 53}, {'id': 9648}, {'id': 10749}]",14766.0,<8.0>,"[{'id': 378}, {'id': 9833}, {'id': 33458}, {'id': 34215}]"
"[{'id': 18}, {'id': 10749}]",36731.0,<8.0>,"[{'id': 588}, {'id': 3248}]"
[{'id': 99}],141714.0,<8.0>,[{'id': 5647}]
"[{'id': 99}, {'id': 10751}]",19401.0,<4.0>,"[{'id': 186}, {'id': 223595}, {'id': 228937}]"
"[{'id': 36}, {'id': 99}]",31869.0,<8.0>,"[{'id': 592}, {'id': 6123}, {'id': 6126}, {'id': 10594}, {'id': 11061}, {'id': 14737}, {'id': 165193}, {'id': 177493}, {'id': 188950}, {'id': 209009}]"
[{'id': 35}],26186.0,<6.0>,[{'id': 9016}]
"[{'id': 28}, {'id': 18}, {'id': 10752}]",55236.0,<8.0>,"[{'id': 74}, {'id': 1382}, {'id': 10685}, {'id': 33702}]"
[{'id': 35}],34803.0,<6.0>,"[{'id': 9714}, {'id': 10235}]"
"[{'id': 12}, {'id': 18}, {'id': 28}, {'id': 14}]",37861.0,<6.0>,"[{'id': 3002}, {'id': 5202}, {'id': 5895}, {'id': 6154}, {'id': 10392}, {'id': 10685}, {'id': 14707}, {'id': 14819}, {'id': 14906}, {'id': 164555}, {'id': 165519}, {'id': 166737}, {'id': 174149}, {'id': 177094}, {'id': 188265}, {'id': 188266}, {'id': 188267}, {'id': 188268}, {'id': 192913}, {'id': 212412}, {'id': 215020}, {'id': 225938}]"
"[{'id': 35}, {'id': 10751}]",33217.0,<6.0>,"[{'id': 818}, {'id': 10683}, {'id': 11336}, {'id': 11687}, {'id': 13035}, {'id': 15402}, {'id': 179431}, {'id': 209220}, {'id': 210351}, {'id': 224637}]"
"[{'id': 80}, {'id': 18}]",26380.0,<6.0>,"[{'id': 657}, {'id': 1422}, {'id': 5420}, {'id': 13142}, {'id': 41523}, {'id': 155502}, {'id': 195402}]"
"[{'id': 35}, {'id': 10402}, {'id': 10749}]",43326.0,<8.0>,"[{'id': 4344}, {'id': 176346}]"
[{'id': 35}],44747.0,<6.0>,[{'id': 2702}]
[{'id': 53}],102419.0,<8.0>,"[{'id': 254}, {'id': 470}, {'id': 612}]"
[{'id': 18}],228444.0,<6.0>,"[{'id': 6731}, {'id': 13028}]"
"[{'id': 10752}, {'id': 28}, {'id': 53}]",4461.0,<6.0>,"[{'id': 470}, {'id': 1956}, {'id': 1968}, {'id': 4303}]"
"[{'id': 18}, {'id': 10749}]",41110.0,<8.0>,"[{'id': 596}, {'id': 1946}, {'id': 2609}, {'id': 3230}, {'id': 4029}, {'id': 10637}, {'id': 18293}, {'id': 165282}]"
"[{'id': 9648}, {'id': 27}]",31687.0,<4.0>,"[{'id': 8087}, {'id': 10092}, {'id': 10720}]"
"[{'id': 10770}, {'id': 18}, {'id': 10751}]",20497.0,<8.0>,"[{'id': 212}, {'id': 246}, {'id': 10551}, {'id': 13014}, {'id': 15101}, {'id': 187056}]"
[{'id': 18}],12411.0,<6.0>,"[{'id': 818}, {'id': 3060}, {'id': 4106}]"
"[{'id': 35}, {'id': 18}, {'id': 10402}]",25832.0,<8.0>,"[{'id': 236}, {'id': 395}, {'id': 572}, {'id': 782}, {'id': 1326}, {'id': 1328}, {'id': 1664}, {'id': 2199}, {'id': 2334}, {'id': 2483}, {'id': 2546}, {'id': 4849}, {'id': 9673}, {'id': 9826}, {'id': 9887}, {'id': 10551}, {'id': 14819}, {'id': 195607}]"
"[{'id': 80}, {'id': 18}, {'id': 53}]",25338.0,<8.0>,"[{'id': 1991}, {'id': 2492}, {'id': 4227}, {'id': 157690}]"
"[{'id': 10749}, {'id': 18}]",20478.0,<6.0>,"[{'id': 572}, {'id': 738}, {'id': 2483}, {'id': 6054}, {'id': 6270}, {'id': 6496}, {'id': 8508}, {'id': 9748}, {'id': 12105}, {'id': 13130}, {'id': 14602}, {'id': 14794}, {'id': 33740}, {'id': 187056}]"
"[{'id': 28}, {'id': 12}, {'id': 16}, {'id': 10751}]",33427.0,<6.0>,"[{'id': 10542}, {'id': 210090}]"
[{'id': 35}],23568.0,<6.0>,[{'id': 187056}]
[{'id': 18}],38810.0,<8.0>,"[{'id': 255}, {'id': 293}, {'id': 1562}, {'id': 2340}, {'id': 10041}, {'id': 12420}, {'id': 33841}, {'id': 33998}, {'id': 41329}, {'id': 156433}, {'id': 162804}, {'id': 170362}, {'id': 172658}, {'id': 181531}, {'id': 218190}, {'id': 232441}]"
"[{'id': 18}, {'id': 9648}, {'id': 10749}]",12408.0,<6.0>,"[{'id': 131}, {'id': 1156}, {'id': 1647}, {'id': 5600}, {'id': 13056}]"
"[{'id': 18}, {'id': 36}, {'id': 10752}]",21345.0,<8.0>,"[{'id': 1327}, {'id': 1583}, {'id': 4853}, {'id': 10535}, {'id': 14546}, {'id': 170007}, {'id': 179431}, {'id': 188727}]"
[{'id': 27}],40168.0,<6.0>,"[{'id': 3151}, {'id': 3800}, {'id': 6152}, {'id': 9712}, {'id': 10051}, {'id': 33456}, {'id': 161196}, {'id': 166512}, {'id': 178148}]"
[{'id': 27}],44132.0,<6.0>,"[{'id': 572}, {'id': 5774}, {'id': 9767}, {'id': 10333}, {'id': 12564}, {'id': 190370}, {'id': 197508}]"
"[{'id': 28}, {'id': 12}, {'id': 53}]",35656.0,<6.0>,[{'id': 9937}]
"[{'id': 878}, {'id': 53}]",33501.0,<6.0>,"[{'id': 4458}, {'id': 5950}]"
[{'id': 99}],36325.0,<6.0>,"[{'id': 18378}, {'id': 206570}, {'id': 234221}]"
"[{'id': 35}, {'id': 10402}, {'id': 10749}]",43381.0,<2>,"[{'id': 1556}, {'id': 3473}, {'id': 10325}, {'id': 180795}]"
"[{'id': 28}, {'id': 12}, {'id': 80}, {'id': 9648}, {'id': 53}]",34813.0,<8.0>,"[{'id': 11612}, {'id': 175056}, {'id': 175069}, {'id': 175075}]"
[{'id': 35}],33215.0,<8.0>,[{'id': 10183}]
"[{'id': 16}, {'id': 10751}, {'id': 35}]",21036.0,<8.0>,"[{'id': 8531}, {'id': 210024}, {'id': 217119}]"
"[{'id': 18}, {'id': 10751}, {'id': 10749}]",35690.0,<8.0>,"[{'id': 1155}, {'id': 1605}, {'id': 5600}, {'id': 14714}, {'id': 187056}]"
"[{'id': 28}, {'id': 80}, {'id': 18}, {'id': 53}]",18406.0,<6.0>,"[{'id': 4426}, {'id': 10053}, {'id': 33998}, {'id': 158871}]"
"[{'id': 35}, {'id': 18}, {'id': 10749}]",39053.0,<8.0>,[{'id': 171993}]
[{'id': 27}],37169.0,<6.0>,"[{'id': 1930}, {'id': 3262}, {'id': 14901}, {'id': 160059}, {'id': 191564}]"
[{'id': 18}],24805.0,<8.0>,"[{'id': 246}, {'id': 488}, {'id': 1899}, {'id': 2638}, {'id': 3622}, {'id': 6092}, {'id': 7412}, {'id': 10594}, {'id': 11325}, {'id': 11430}, {'id': 11508}, {'id': 14765}, {'id': 14906}, {'id': 15209}, {'id': 41151}, {'id': 41316}, {'id': 164636}, {'id': 173103}, {'id': 185638}, {'id': 186939}]"
"[{'id': 35}, {'id': 10402}, {'id': 10749}]",43517.0,<10.0>,"[{'id': 1956}, {'id': 6092}]"
"[{'id': 27}, {'id': 53}]",42476.0,<6.0>,"[{'id': 9663}, {'id': 10183}, {'id': 14819}, {'id': 34079}, {'id': 41412}, {'id': 158130}, {'id': 189359}, {'id': 228465}, {'id': 235704}]"
"[{'id': 18}, {'id': 37}, {'id': 10752}, {'id': 10749}, {'id': 36}]",111310.0,<4.0>,"[{'id': 393}, {'id': 470}, {'id': 11134}]"
[{'id': 99}],39452.0,<8.0>,"[{'id': 2815}, {'id': 4373}, {'id': 4438}, {'id': 5918}, {'id': 8406}, {'id': 9864}, {'id': 10232}, {'id': 10483}, {'id': 14893}, {'id': 15478}, {'id': 15480}]"
"[{'id': 18}, {'id': 28}, {'id': 10769}]",107643.0,<4.0>,"[{'id': 1794}, {'id': 9748}, {'id': 33998}]"
"[{'id': 35}, {'id': 99}]",40594.0,<10.0>,"[{'id': 6150}, {'id': 8778}, {'id': 11001}, {'id': 187056}]"
[{'id': 27}],23104.0,<6.0>,"[{'id': 3392}, {'id': 12377}, {'id': 12545}]"
"[{'id': 28}, {'id': 18}]",37605.0,<6.0>,"[{'id': 6917}, {'id': 14601}, {'id': 18029}, {'id': 157418}]"
"[{'id': 18}, {'id': 9648}, {'id': 53}]",91727.0,<8.0>,[{'id': 162752}]
[{'id': 18}],62727.0,<8.0>,"[{'id': 9673}, {'id': 41351}, {'id': 193787}]"
"[{'id': 18}, {'id': 36}, {'id': 10752}]",25385.0,<6.0>,"[{'id': 1956}, {'id': 4515}]"
"[{'id': 18}, {'id': 80}, {'id': 53}, {'id': 28}]",64576.0,<6.0>,"[{'id': 1366}, {'id': 1794}, {'id': 5606}, {'id': 6297}, {'id': 9826}, {'id': 11718}, {'id': 12369}, {'id': 14736}, {'id': 14819}, {'id': 18109}, {'id': 180085}, {'id': 195295}]"
"[{'id': 12}, {'id': 14}, {'id': 28}, {'id': 878}]",32985.0,<6.0>,"[{'id': 3070}, {'id': 9826}, {'id': 10223}, {'id': 10821}, {'id': 11060}, {'id': 11464}, {'id': 14819}, {'id': 15032}, {'id': 33601}, {'id': 41592}, {'id': 159643}, {'id': 167696}, {'id': 183646}, {'id': 183654}, {'id': 183664}, {'id': 183668}, {'id': 234213}]"
"[{'id': 28}, {'id': 18}, {'id': 10749}]",44399.0,<8.0>,"[{'id': 734}, {'id': 160061}]"
"[{'id': 12}, {'id': 28}, {'id': 878}]",10138.0,<8.0>,"[{'id': 8613}, {'id': 8828}, {'id': 9715}, {'id': 9717}, {'id': 9748}, {'id': 179430}, {'id': 180547}]"
"[{'id': 80}, {'id': 18}]",42191.0,<6.0>,[{'id': 41599}]
"[{'id': 18}, {'id': 53}]",190906.0,<8.0>,"[{'id': 291}, {'id': 156623}]"
"[{'id': 99}, {'id': 10769}]",45615.0,<8.0>,"[{'id': 726}, {'id': 1803}]"
"[{'id': 28}, {'id': 12}, {'id': 35}]",37931.0,<6.0>,"[{'id': 179430}, {'id': 179431}]"
"[{'id': 80}, {'id': 53}, {'id': 35}]",27004.0,<6.0>,"[{'id': 10183}, {'id': 10594}]"
"[{'id': 35}, {'id': 37}]",10870.0,<4.0>,"[{'id': 957}, {'id': 1582}, {'id': 1621}, {'id': 2492}, {'id': 2630}]"
"[{'id': 27}, {'id': 9648}, {'id': 10769}]",54117.0,<6.0>,[{'id': 10172}]
[{'id': 35}],4180.0,<8.0>,[{'id': 187056}]
[{'id': 35}],55135.0,<10.0>,"[{'id': 11492}, {'id': 180523}, {'id': 195337}, {'id': 227245}]"
"[{'id': 28}, {'id': 12}, {'id': 16}]",15877.0,<8.0>,"[{'id': 6057}, {'id': 156282}, {'id': 156290}, {'id': 169970}, {'id': 179430}]"
"[{'id': 10749}, {'id': 18}]",1549.0,<8.0>,"[{'id': 254}, {'id': 398}, {'id': 1418}, {'id': 1950}, {'id': 2356}, {'id': 4326}, {'id': 4333}, {'id': 6034}, {'id': 10508}, {'id': 13072}, {'id': 14751}, {'id': 18035}, {'id': 155939}]"
"[{'id': 10749}, {'id': 18}]",10171.0,<8.0>,"[{'id': 456}, {'id': 3799}, {'id': 3817}]"
[{'id': 27}],38996.0,<8.0>,"[{'id': 236}, {'id': 422}, {'id': 3133}, {'id': 9826}, {'id': 10183}, {'id': 10339}, {'id': 11221}, {'id': 11546}, {'id': 12377}, {'id': 13065}, {'id': 15483}, {'id': 156064}, {'id': 157234}, {'id': 206850}]"
"[{'id': 53}, {'id': 28}]",18899.0,<8.0>,"[{'id': 9748}, {'id': 12419}]"
[{'id': 35}],198600.0,<8.0>,"[{'id': 4344}, {'id': 41599}]"
"[{'id': 18}, {'id': 53}, {'id': 80}]",36760.0,<8.0>,"[{'id': 534}, {'id': 1010}, {'id': 10476}]"
"[{'id': 35}, {'id': 27}]",17005.0,<6.0>,"[{'id': 3133}, {'id': 155561}]"
[{'id': 99}],26694.0,<8.0>,"[{'id': 1261}, {'id': 5968}, {'id': 11827}]"
"[{'id': 37}, {'id': 28}]",121351.0,<6.0>,"[{'id': 1582}, {'id': 155841}]"
[{'id': 878}],37178.0,<6.0>,"[{'id': 4563}, {'id': 8029}, {'id': 9840}, {'id': 9882}, {'id': 9950}]"
"[{'id': 10769}, {'id': 35}]",125271.0,<8.0>,"[{'id': 233}, {'id': 730}, {'id': 6038}, {'id': 13027}, {'id': 229212}, {'id': 229214}]"
"[{'id': 18}, {'id': 35}, {'id': 10749}]",5178.0,<6.0>,"[{'id': 582}, {'id': 960}, {'id': 1010}, {'id': 1252}, {'id': 1786}, {'id': 6054}, {'id': 11612}]"
"[{'id': 53}, {'id': 9648}, {'id': 878}]",34069.0,<6.0>,"[{'id': 3388}, {'id': 3801}, {'id': 3972}, {'id': 9831}, {'id': 9937}, {'id': 158022}, {'id': 193149}, {'id': 210367}]"
"[{'id': 27}, {'id': 9648}, {'id': 53}]",23437.0,<6.0>,"[{'id': 2337}, {'id': 6152}, {'id': 8766}, {'id': 9714}, {'id': 9748}, {'id': 12339}, {'id': 14687}, {'id': 161184}, {'id': 181019}, {'id': 225209}, {'id': 233386}]"
"[{'id': 35}, {'id': 80}, {'id': 18}]",37495.0,<8.0>,"[{'id': 13015}, {'id': 191479}]"
"[{'id': 18}, {'id': 10749}]",42217.0,<6.0>,"[{'id': 128}, {'id': 6564}, {'id': 179574}]"
"[{'id': 18}, {'id': 10749}]",19173.0,<6.0>,"[{'id': 9838}, {'id': 13059}, {'id': 183185}, {'id': 183189}, {'id': 183191}, {'id': 197505}]"
"[{'id': 18}, {'id': 28}, {'id': 35}, {'id': 37}]",43090.0,<8.0>,"[{'id': 75}, {'id': 801}, {'id': 1318}, {'id': 12965}, {'id': 155573}]"
[{'id': 35}],35169.0,<6.0>,"[{'id': 10468}, {'id': 18165}, {'id': 179430}, {'id': 179431}, {'id': 179867}, {'id': 184952}, {'id': 234341}]"
[{'id': 99}],41116.0,<8.0>,"[{'id': 592}, {'id': 6091}, {'id': 14737}, {'id': 159956}]"
"[{'id': 99}, {'id': 10752}]",37828.0,<8.0>,"[{'id': 509}, {'id': 5060}, {'id': 7955}, {'id': 9755}, {'id': 13065}, {'id': 14677}, {'id': 18543}, {'id': 33714}]"
"[{'id': 35}, {'id': 10402}, {'id': 10749}]",38726.0,<8.0>,"[{'id': 5947}, {'id': 6706}, {'id': 35554}]"
[{'id': 18}],36950.0,<8.0>,"[{'id': 236}, {'id': 3032}, {'id': 4424}, {'id': 5565}, {'id': 6165}, {'id': 6564}, {'id': 9826}, {'id': 11011}, {'id': 162339}, {'id': 198423}, {'id': 211553}]"
"[{'id': 35}, {'id': 12}]",37565.0,<6.0>,"[{'id': 6956}, {'id': 7665}, {'id': 12988}]"
"[{'id': 80}, {'id': 18}, {'id': 53}]",38542.0,<8.0>,"[{'id': 572}, {'id': 910}, {'id': 1336}, {'id': 1930}, {'id': 5905}, {'id': 34143}]"
"[{'id': 80}, {'id': 18}]",12219.0,<8.0>,"[{'id': 934}, {'id': 1417}, {'id': 2122}, {'id': 2620}, {'id': 6145}, {'id': 8881}, {'id': 9714}, {'id': 11038}, {'id': 33620}, {'id': 41379}, {'id': 160910}, {'id': 230306}]"
[{'id': 27}],76822.0,<6.0>,"[{'id': 233}, {'id': 156580}, {'id': 214544}]"
"[{'id': 28}, {'id': 12}]",20662.0,<8.0>,"[{'id': 4147}, {'id': 4393}, {'id': 10466}, {'id': 11525}, {'id': 18101}, {'id': 41406}, {'id': 161257}, {'id': 186686}]"
[{'id': 18}],31345.0,<8.0>,[{'id': 157955}]
[{'id': 18}],60677.0,<8.0>,[{'id': 187056}]
[{'id': 18}],52620.0,<8.0>,"[{'id': 10183}, {'id': 187056}]"
"[{'id': 28}, {'id': 12}, {'id': 18}, {'id': 53}]",47737.0,<6.0>,"[{'id': 10168}, {'id': 33685}]"
[{'id': 18}],28575.0,<6.0>,"[{'id': 6038}, {'id': 15160}, {'id': 33457}, {'id': 33719}, {'id': 193076}]"
[{'id': 27}],51442.0,<6.0>,"[{'id': 2041}, {'id': 10183}, {'id': 18035}, {'id': 170322}, {'id': 172658}]"
[{'id': 18}],89462.0,<6.0>,"[{'id': 12369}, {'id': 157337}]"
"[{'id': 18}, {'id': 9648}]",66022.0,<6.0>,"[{'id': 704}, {'id': 934}, {'id': 5987}, {'id': 10235}, {'id': 10835}, {'id': 165468}, {'id': 166471}, {'id': 173719}]"
"[{'id': 35}, {'id': 10402}, {'id': 10749}]",38697.0,<8.0>,[{'id': 12396}]
"[{'id': 35}, {'id': 37}, {'id': 878}, {'id': 10402}]",37511.0,<6.0>,"[{'id': 4344}, {'id': 10267}, {'id': 11606}]"
[{'id': 99}],36432.0,<8.0>,"[{'id': 3983}, {'id': 3993}, {'id': 15086}, {'id': 160077}, {'id': 184999}, {'id': 186507}]"
"[{'id': 35}, {'id': 18}]",35572.0,<8.0>,[{'id': 5565}]
[{'id': 18}],106813.0,<8.0>,"[{'id': 1956}, {'id': 160253}]"
"[{'id': 28}, {'id': 12}, {'id': 99}, {'id': 10769}, {'id': 9648}, {'id': 53}]",20311.0,<8.0>,[{'id': 14735}]
[{'id': 99}],81589.0,<8.0>,"[{'id': 2383}, {'id': 5707}, {'id': 5809}, {'id': 6337}, {'id': 10061}, {'id': 10323}, {'id': 160057}, {'id': 160326}, {'id': 160327}, {'id': 160328}, {'id': 160329}]"
"[{'id': 18}, {'id': 36}, {'id': 10752}]",8929.0,<8.0>,"[{'id': 393}, {'id': 409}, {'id': 3058}, {'id': 10183}, {'id': 190337}, {'id': 208349}]"
[{'id': 53}],7346.0,<8.0>,[{'id': 3430}]
[{'id': 37}],28894.0,<8.0>,"[{'id': 642}, {'id': 2752}, {'id': 9748}, {'id': 193103}]"
[{'id': 18}],44513.0,<6.0>,[{'id': 156076}]
[{'id': 35}],23050.0,<6.0>,"[{'id': 271}, {'id': 387}, {'id': 1768}, {'id': 8783}, {'id': 11836}]"
"[{'id': 10769}, {'id': 18}]",96287.0,<6.0>,"[{'id': 12279}, {'id': 13130}]"
"[{'id': 80}, {'id': 18}, {'id': 53}]",23538.0,<8.0>,"[{'id': 5572}, {'id': 10515}, {'id': 13142}]"
[{'id': 18}],27181.0,<6.0>,"[{'id': 237}, {'id': 2483}, {'id': 3405}, {'id': 6373}, {'id': 10180}, {'id': 15162}, {'id': 33451}, {'id': 190370}, {'id': 211279}, {'id': 224237}, {'id': 230346}]"
"[{'id': 10402}, {'id': 14}, {'id': 18}, {'id': 35}, {'id': 10749}]",5590.0,<8.0>,"[{'id': 13027}, {'id': 13056}]"
"[{'id': 18}, {'id': 10769}, {'id': 10752}]",40998.0,<8.0>,"[{'id': 393}, {'id': 972}, {'id': 4853}, {'id': 7161}, {'id': 190763}, {'id': 193013}, {'id': 228595}]"
[{'id': 18}],5850.0,<8.0>,"[{'id': 187}, {'id': 1155}, {'id': 1262}, {'id': 1450}, {'id': 1566}, {'id': 2203}, {'id': 5331}, {'id': 5733}, {'id': 6054}, {'id': 7385}, {'id': 7544}, {'id': 7546}]"
"[{'id': 18}, {'id': 10752}]",18516.0,<8.0>,"[{'id': 1739}, {'id': 2652}, {'id': 3038}]"
"[{'id': 28}, {'id': 16}, {'id': 878}]",31261.0,<8.0>,"[{'id': 11024}, {'id': 11025}]"
[{'id': 18}],39056.0,<8.0>,[{'id': 10183}]
